voter_id,candidate_name,pc_name
Nalgonda_V002680,Vanguru China Eddaiah,Nalgonda
Nalgonda_V002681,M.Meethya,Nalgonda
Nalgonda_V002682,Ramavath Panthulu,Nalgonda
Nalgonda_V002683,Ramavath Ramulu,Nalgonda
Nalgonda_V002684,Naringu Yadaiah,Nalgonda
Nalgonda_V002685,Ramavath Lakpathi,Nalgonda
Nalgonda_V002686,Veeraboina Venkataiah,Nalgonda
Nalgonda_V002687,Budigepaka Ramulu,Nalgonda
Nalgonda_V002688,Ramavath Sriramulu,Nalgonda
Nalgonda_V002689,Marri Chandramma,Nalgonda
Nalgonda_V002690,Gandu Kanthaiah,Nalgonda
Nalgonda_V002691,Desham Narsimha Reddy,Nalgonda
Nalgonda_V002692,Vanguri Ramaiah,Nalgonda
Nalgonda_V002693,Nirasanametla Devaiah,Nalgonda
Nalgonda_V002694,Bootham Lachumaiah,Nalgonda
Nalgonda_V002695,Dasari Lachaiah,Nalgonda
Nalgonda_V002696,Bogari Lingaiah,Nalgonda
Nalgonda_V002697,Dirshanmetla Chinara Malingaiah,Nalgonda
Nalgonda_V002698,Munagala Anji Reddy,Nalgonda
Nalgonda_V002699,Chilumula Sulochana,Nalgonda
Nalgonda_V002700,Dosapaati Peda Venkulu,Nalgonda
Nalgonda_V002701,Royya Ramaswamy,Nalgonda
Nalgonda_V002702,Chilumula Yellaiah,Nalgonda
Nalgonda_V002703,Maddimadgu Venkateshwarlu,Nalgonda
Nalgonda_V002704,Venkataiah Mundla,Nalgonda
Nalgonda_V002705,Vanguru Bakkaiah,Nalgonda
Nalgonda_V002706,Thudam Venkamma,Nalgonda
Nalgonda_V002707,Maddimadugu Devaiah,Nalgonda
Nalgonda_V002708,Doddi Prathap,Nalgonda
Nalgonda_V002709,Nirsanametla Venkulu,Nalgonda
Nalgonda_V002710,Dosapaati Yesaiah,Nalgonda
Nalgonda_V002711,Banala Venugopala Rao,Nalgonda
Nalgonda_V002712,Vanguru Lachamma,Nalgonda
Nalgonda_V002713,Gyara China Mallaiah,Nalgonda
Nalgonda_V002714,Bootham Peda Ramulu,Nalgonda
Nalgonda_V002715,Maddimadugu Izrail,Nalgonda
Nalgonda_V002716,Ramavath Teekya,Nalgonda
Nalgonda_V002717,Koorakula Sailu,Nalgonda
Nalgonda_V002718,Ravi Kumar Nandipati,Nalgonda
Nalgonda_V002719,Nama Kalamma,Nalgonda
Nalgonda_V002720,Vidire Vijayender Reddy,Nalgonda
Nalgonda_V002721,Vemula Eddaiah,Nalgonda
Nalgonda_V002722,Dasari Yadamma,Nalgonda
Nalgonda_V002723,Munavath Parusha,Nalgonda
Nalgonda_V002724,Nellunduri Yerra Muthaiah,Nalgonda
Nalgonda_V002725,Vanguri Venkaiah,Nalgonda
Nalgonda_V002726,Nenavath Dasharatha,Nalgonda
Nalgonda_V002727,Nenavath Pedda Hariya,Nalgonda
Nalgonda_V002728,Yeluguri Anasuya,Nalgonda
Nalgonda_V002729,Saripally Ramulamma,Nalgonda
Nalgonda_V002730,Chilumula Sreeramulu,Nalgonda
Nalgonda_V002731,Munavath Lalya,Nalgonda
Nalgonda_V002732,Madugula Ramulu,Nalgonda
Nalgonda_V002733,Dosapaati Pentaiah,Nalgonda
Nalgonda_V002734,Koolati Pandaiah,Nalgonda
Nalgonda_V002735,Vangooru Linga Swamy,Nalgonda
Nalgonda_V002736,Raila Ramulamma,Nalgonda
Nalgonda_V002737,Dasari Pedda Malliah,Nalgonda
Nalgonda_V002738,Vanguru Laxmaiah,Nalgonda
Nalgonda_V002739,Adepu Pedda Venkulu,Nalgonda
Nalgonda_V002740,Dosapaati Achaiah,Nalgonda
Nalgonda_V002741,Gandamalla Rukkamma,Nalgonda
Nalgonda_V002742,Mekala Sanjeeva Reddy,Nalgonda
Nalgonda_V002743,Venkaiah Bhashipaka,Nalgonda
Nalgonda_V002744,Gaddam Madhava Reddy,Nalgonda
Nalgonda_V002745,Gyara Pullaiah,Nalgonda
Nalgonda_V002746,Mallepally Ramulu,Nalgonda
Nalgonda_V002747,Munavath Bhallu,Nalgonda
Nalgonda_V002748,Dasari Yadamma,Nalgonda
Nalgonda_V002749,Ramavathu Ranya,Nalgonda
Nalgonda_V002750,Burri Seetha Ramulu,Nalgonda
Nalgonda_V002751,Jangani Kousalya,Nalgonda
Nalgonda_V002752,Mainam Balaiah,Nalgonda
Nalgonda_V002753,Dusari Kistaiah,Nalgonda
Nalgonda_V002754,Mainam Buchaiah,Nalgonda
Nalgonda_V002755,Chanda Mallamma,Nalgonda
Nalgonda_V002756,Maddimadgu Sanjeeva,Nalgonda
Nalgonda_V002757,Kolukupally Bixmaiah,Nalgonda
Nalgonda_V002758,Perumalla Ramulu,Nalgonda
Nalgonda_V002759,Munavath Bichya,Nalgonda
Nalgonda_V002760,Ravulapati Muthyalu,Nalgonda
Nalgonda_V002761,Eegala Venkatesulu,Nalgonda
Nalgonda_V002762,Niveditha Potti Reddy,Nalgonda
Nalgonda_V002763,Maddimadugu China Chellaiah,Nalgonda
Nalgonda_V002764,Yenika Venkateshwarlu,Nalgonda
Nalgonda_V002765,Yerra Balaiah,Nalgonda
Nalgonda_V002766,Chirumarthi China Lingaiah,Nalgonda
Nalgonda_V002767,Islavath Jan,Nalgonda
Nalgonda_V002768,Perke China Anjaiah,Nalgonda
Nalgonda_V002769,Venkulu Yerra,Nalgonda
Nalgonda_V002770,Eerla Eeraiah,Nalgonda
Nalgonda_V002771,Chatla China Venkulu,Nalgonda
Nalgonda_V002772,Santa Laxmamma,Nalgonda
Nalgonda_V002773,Yerra Gurvaiah,Nalgonda
Nalgonda_V002774,Thalari Ramulu,Nalgonda
Nalgonda_V002775,Pothem Pedda Mallaih,Nalgonda
Nalgonda_V002776,Koorakula Chin Durgaiah,Nalgonda
Nalgonda_V002777,Pittala Maraiah,Nalgonda
Nalgonda_V002778,Maddimadugu Muthaiah,Nalgonda
Nalgonda_V002779,Madiri Laxmamma,Nalgonda
Nalgonda_V002780,Malgireddy Ram Reddy,Nalgonda
Nalgonda_V002781,Dirshanametla Narsimha,Nalgonda
Nalgonda_V002782,Ravinder Reddy Chinthakuntla,Nalgonda
Nalgonda_V002783,Nanavath Seetha,Nalgonda
Nalgonda_V002784,Yelguri Ram Reddy,Nalgonda
Nalgonda_V002785,Mekala Rama Chandraiah,Nalgonda
Nalgonda_V002786,A.Soma Laxmi,Nalgonda
Nalgonda_V002787,Gyara Sailu,Nalgonda
Nalgonda_V002788,Adepu Bheemaiah,Nalgonda
Nalgonda_V002789,Islavath Danushya,Nalgonda
Nalgonda_V002790,Dubba China Chennaiah,Nalgonda
Nalgonda_V002791,China Kasaiah Gundu,Nalgonda
Nalgonda_V002792,Miryala Anjaiah,Nalgonda
Nalgonda_V002793,Challa Ramulu,Nalgonda
Nalgonda_V002794,Chilumula Edaiah,Nalgonda
Nalgonda_V002795,Gyara China Venkateshwarlu,Nalgonda
Nalgonda_V002796,Neerudi Janaiah,Nalgonda
Nalgonda_V002797,Yerra Chandraiah,Nalgonda
Nalgonda_V002798,Kankanala Ram Reddy,Nalgonda
Nalgonda_V002799,Vanam Kondaiah,Nalgonda
Nalgonda_V002800,Gudipally Ramchandram,Nalgonda
Nalgonda_V002801,Yeluguri Narayanamma,Nalgonda
Nalgonda_V002802,Kalakonda Kanthaiah,Nalgonda
Nalgonda_V002803,Macharapu Eddaiah,Nalgonda
Nalgonda_V002804,Kalakonda Bixapamma,Nalgonda
Nalgonda_V002805,Gantekampu Venkulu,Nalgonda
Nalgonda_V002806,Thudum Venkataiah,Nalgonda
Nalgonda_V002807,Kammakula Saidulu,Nalgonda
Nalgonda_V002808,Prakasham Maddimadugu,Nalgonda
Nalgonda_V002809,Thippani Srinivasu Reddy,Nalgonda
Nalgonda_V002810,M. Venkatesham,Nalgonda
Nalgonda_V002811,Nenavath Putani,Nalgonda
Nalgonda_V002812,Munavath Dhanaja,Nalgonda
Nalgonda_V002813,Teegala Ratnam,Nalgonda
Nalgonda_V002814,Koorakula Peda Durgaiah,Nalgonda
Nalgonda_V002815,Mathangi Yellamma,Nalgonda
Nalgonda_V002816,Adepu Venkateshwarlu,Nalgonda
Nalgonda_V002817,Annampatla Poshaiah,Nalgonda
Nalgonda_V002818,Rekala Premaiah,Nalgonda
Nalgonda_V002819,Koorakula Durgaiah,Nalgonda
Nalgonda_V002820,Yeleti Mallaiah,Nalgonda
Nalgonda_V002821,Perumalla Anjamma,Nalgonda
Nalgonda_V002822,Reddymala Venkataiah,Nalgonda
Nalgonda_V002823,Pole Jangaiah,Nalgonda
Nalgonda_V002824,Budigapaka Peda Venkulu,Nalgonda
Nalgonda_V002825,Thunga Ramulamma,Nalgonda
Nalgonda_V002826,Reddymala Seetha Ramulu,Nalgonda
Nalgonda_V002827,Vaddireddy Ram Reddy,Nalgonda
Nalgonda_V002828,Adepu Sailu,Nalgonda
Nalgonda_V002829,Bogari Yadaiah,Nalgonda
Nalgonda_V002830,Bandaru Narsimha,Nalgonda
Nalgonda_V002831,Posha Reddy Ram Reddy,Nalgonda
Nalgonda_V002832,Maddimadugu Venkataiah,Nalgonda
Nalgonda_V002833,Chirrapu Lachi Reddy,Nalgonda
Nalgonda_V002834,Marri Mallamma,Nalgonda
Nalgonda_V002835,Kashimalla Yesaiah,Nalgonda
Nalgonda_V002836,Dosapaati Achaiah,Nalgonda
Nalgonda_V002837,Vanguru Chandraiah,Nalgonda
Nalgonda_V002838,Medari Edaiah,Nalgonda
Nalgonda_V002839,Pole Kotaiah,Nalgonda
Nalgonda_V002840,Adepu Nagaiah,Nalgonda
Nalgonda_V002841,Yeluguri Ramnarsimha Reddy,Nalgonda
Nalgonda_V002842,Reddymala Seetha Ramulu,Nalgonda
Nalgonda_V002843,Nenavath Balya,Nalgonda
Nalgonda_V002844,Vemula Papaiah,Nalgonda
Nalgonda_V002845,Gudipally Venkataiah,Nalgonda
Nalgonda_V002846,Kundoori Ramuluu,Nalgonda
Nalgonda_V002847,Nenavath Baloji,Nalgonda
Nalgonda_V002848,Goddandla Ramulu,Nalgonda
Nalgonda_V002849,Sanjaya Parshad,Nalgonda
Nalgonda_V002850,Cherukupally Venkateshwarlu,Nalgonda
Nalgonda_V002851,Dasari Somaiah,Nalgonda
Nalgonda_V002852,Kashaiah Katta,Nalgonda
Nalgonda_V002853,R. Venkat Rao,Nalgonda
Nalgonda_V002854,Pole Guruvaiah,Nalgonda
Nalgonda_V002855,Narsimha Reddy Tera,Nalgonda
Nalgonda_V002856,Bashipaka Sundaraiah,Nalgonda
Nalgonda_V002857,Bixam Reddy Gaddampally,Nalgonda
Nalgonda_V002858,Atikeshwarapu Maisaiah,Nalgonda
Nalgonda_V002859,Pole Peda Ramulu,Nalgonda
Nalgonda_V002860,Maddimadugu China Kashaiah,Nalgonda
Nalgonda_V002861,Shaik Mastan Ali,Nalgonda
Nalgonda_V002862,Yeluguru Venkat Reddy,Nalgonda
Nalgonda_V002863,Kalakonda Ramulu,Nalgonda
Nalgonda_V002864,Anjaiah Bandameedi,Nalgonda
Nalgonda_V002865,Ch. Janardhan Reddy,Nalgonda
Nalgonda_V002866,Budigapaka Muthyalu,Nalgonda
Nalgonda_V002867,Arekanti Ramaswamy,Nalgonda
Nalgonda_V002868,Poshi Reddy Venkat Reddy,Nalgonda
Nalgonda_V002869,Pagidimarri Narsimha,Nalgonda
Nalgonda_V002870,Alugubelli Venkat Reddy,Nalgonda
Nalgonda_V002871,Pole Ramulu,Nalgonda
Nalgonda_V002872,Adepu Chinna Ramulu,Nalgonda
Nalgonda_V002873,Nenavath Gopya,Nalgonda
Nalgonda_V002874,Ramavathu Koobhya,Nalgonda
Nalgonda_V002875,Pole Yellaiah,Nalgonda
Nalgonda_V002876,Dasari Lalitha,Nalgonda
Nalgonda_V002877,Nenavath Thariya,Nalgonda
Nalgonda_V002878,Pole Ramaiah,Nalgonda
Nalgonda_V002879,Maddimadugu Muthyalu,Nalgonda
Nalgonda_V002880,Adepu Kondaiah,Nalgonda
Nalgonda_V002881,Dasari Peda Narsimha,Nalgonda
Nalgonda_V002882,Mm. Jahangiri Ali,Nalgonda
Nalgonda_V002883,Vanguru Rama Chandraiah,Nalgonda
Nalgonda_V002884,Chinthala Lingamma,Nalgonda
Nalgonda_V002885,Raila Venkaiah,Nalgonda
Nalgonda_V002886,Gandamalla Kondaiah,Nalgonda
Nalgonda_V002887,Macharapu Govindu,Nalgonda
Nalgonda_V002888,Chintapalli Lingamma,Nalgonda
Nalgonda_V002889,Voriganti Ramulu,Nalgonda
Nalgonda_V002890,Nenavath Raju,Nalgonda
Nalgonda_V002891,Nagamalla Jojaiah,Nalgonda
Nalgonda_V002892,Dosapaati Salaiah,Nalgonda
Nalgonda_V002893,Nenavath Lachi Ram,Nalgonda
Nalgonda_V002894,Gudipally Ramulu,Nalgonda
Nalgonda_V002895,Bashipaka Shayanna,Nalgonda
Nalgonda_V002896,Dosapaati Lingaiah,Nalgonda
Nalgonda_V002897,Bixmaiah Maddimadugu,Nalgonda
Nalgonda_V002898,Gurram Mysaiah,Nalgonda
Nalgonda_V002899,Iruganti Pichaiah,Nalgonda
Nalgonda_V002900,Bootham Mariyamma,Nalgonda
Nalgonda_V002901,R. Hanja,Nalgonda
Nalgonda_V002902,Thudum Papaiah,Nalgonda
Nalgonda_V002903,Dunna Peda Yellaiah,Nalgonda
Nalgonda_V002904,Munavath Samya,Nalgonda
Nalgonda_V002905,Maddimadugu Kashaiah,Nalgonda
Nalgonda_V002906,Nenavath Rama Rao,Nalgonda
Nalgonda_V002907,Dappu Lachi Ram,Nalgonda
Nalgonda_V002908,Thudumu Venkataiah,Nalgonda
Nalgonda_V002909,Alvala Parvathalu,Nalgonda
Nalgonda_V002910,Penta Ramesh,Nalgonda
Nalgonda_V002911,Megavath Darma,Nalgonda
Nalgonda_V002912,Kankanala Venkat Reddy,Nalgonda
Nalgonda_V002913,Yanaka Danaiah,Nalgonda
Nalgonda_V002914,Maddimadugu Ramulu,Nalgonda
Nalgonda_V002915,Sabavath Bicha,Nalgonda
Nalgonda_V002916,Adepu Venkulu,Nalgonda
Nalgonda_V002917,Danaiah Maddimadugu,Nalgonda
Nalgonda_V002918,Annimalla Yellaiah,Nalgonda
Nalgonda_V002919,Munavath Sukya,Nalgonda
Nalgonda_V002920,Ramavath Redia,Nalgonda
Nalgonda_V002921,Dasari China Lingaiah,Nalgonda
Nalgonda_V002922,Yerupula Kistamma,Nalgonda
Nalgonda_V002923,Dasari Somalingam,Nalgonda
Nalgonda_V002924,Amarender Reddy Goli,Nalgonda
Nalgonda_V002925,Akarapu Venkaiah,Nalgonda
Nalgonda_V002926,Chirrapu Buchi Reddy,Nalgonda
Nalgonda_V002927,Vaddireddy Laxmamma,Nalgonda
Nalgonda_V002928,Devasani Pulla Reddy,Nalgonda
Nalgonda_V002929,Mainam Venkulu,Nalgonda
Nalgonda_V002930,Jarupula Shakriya,Nalgonda
Nalgonda_V002931,Bixmaiah Ravulapati,Nalgonda
Nalgonda_V002932,Yerupula Ramulu,Nalgonda
Nalgonda_V002933,Thudum Buchaiah,Nalgonda
Nalgonda_V002934,Mekala Narsamma,Nalgonda
Nalgonda_V002935,Yennamalla Gopamma,Nalgonda
Nalgonda_V002936,Boddu Mangaiah,Nalgonda
Nalgonda_V002937,K. Prabhaker Reddy,Nalgonda
Nalgonda_V002938,Kore Chennaiah,Nalgonda
Nalgonda_V002939,Chitram Ramulu,Nalgonda
Nalgonda_V002940,Bojja Ravi,Nalgonda
Nalgonda_V002941,Eegala Narsimha,Nalgonda
Nalgonda_V002942,Pole Bixamaiah,Nalgonda
Nalgonda_V002943,Marupaka Venkatramulu,Nalgonda
Nalgonda_V002944,Sunanda Reddy Vootkuru,Nalgonda
Nalgonda_V002945,Naringu Parvathamma,Nalgonda
Nalgonda_V002946,Nama Sugunamma,Nalgonda
Nalgonda_V002947,Indiramma Kasireddy,Nalgonda
Nalgonda_V002948,Gopireddy Sailu,Nalgonda
Nalgonda_V002949,Maddimadugu Jayanna,Nalgonda
Nalgonda_V002950,Kukkala Ramulu,Nalgonda
Nalgonda_V002951,Thudum Peda Eddaiah,Nalgonda
Nalgonda_V002952,Pole Yuddaiah,Nalgonda
Nalgonda_V002953,Pole Achaiah,Nalgonda
Nalgonda_V002954,Gyara Maisaiah,Nalgonda
Nalgonda_V002955,Perika Muthamma,Nalgonda
Nalgonda_V002956,Andlapuri Ayodhya,Nalgonda
Nalgonda_V002957,Beepangi Papaiah,Nalgonda
Nalgonda_V002958,Dappu Chakru,Nalgonda
Nalgonda_V002959,Reddymala Laxmaiah,Nalgonda
Nalgonda_V002960,Kukkala Danaiah,Nalgonda
Nalgonda_V002961,Islavath Doopla,Nalgonda
Nalgonda_V002962,P. Venkateshwarlu,Nalgonda
Nalgonda_V002963,Narsaiah Kommu,Nalgonda
Nalgonda_V002964,Boya Indra Reddy,Nalgonda
Nalgonda_V002965,Irigi Venkulu,Nalgonda
Nalgonda_V002966,Palleti Mallaiah,Nalgonda
Nalgonda_V002967,Mainam Peda Venkulu,Nalgonda
Nalgonda_V002968,Voore Rathna Rao,Nalgonda
Nalgonda_V002969,Yerupula Peda Muthamma,Nalgonda
Nalgonda_V002970,Adepu Venkaiah,Nalgonda
Nalgonda_V002971,Kaveti Veereshlingam,Nalgonda
Nalgonda_V002972,Yelajala Laxmamma,Nalgonda
Nalgonda_V002973,Perike Ramaiah,Nalgonda
Nalgonda_V002974,Thelpati Janaiah,Nalgonda
Nalgonda_V002975,Kukkala Ramulu,Nalgonda
Nalgonda_V002976,Adepu Eddaiah,Nalgonda
Nalgonda_V002977,Nama Durgamma,Nalgonda
Nalgonda_V002978,Chanda Ramulu,Nalgonda
Nalgonda_V002979,Nenavath Soni,Nalgonda
Nalgonda_V002980,Perumandla Jaya Ramulu,Nalgonda
Nalgonda_V002981,Bathula Venkatesham,Nalgonda
Nalgonda_V002982,Gurram Narsimha,Nalgonda
Nalgonda_V002983,Vanguru Ramakka,Nalgonda
Nalgonda_V002984,Nenavath Sevya,Nalgonda
Nalgonda_V002985,Yerupula Muthaiah,Nalgonda
Nalgonda_V002986,Maddimadugu Danaiah,Nalgonda
Nalgonda_V002987,Kore Mallaiah,Nalgonda
Nalgonda_V002988,Chinthapally Ram Chandru,Nalgonda
Nalgonda_V002989,R. Gopla,Nalgonda
Nalgonda_V002990,Dosapaati Muthaiah,Nalgonda
Nalgonda_V002991,Nenavath Seethya,Nalgonda
Nalgonda_V002992,Ramavath Dasru,Nalgonda
Nalgonda_V002993,Mekala Chennaiah,Nalgonda
Nalgonda_V002994,Guntoju Venkata Chary,Nalgonda
Nalgonda_V002995,Indravath Rajya,Nalgonda
Nalgonda_V002996,Muthaiah Bashipaka,Nalgonda
Nalgonda_V002997,Maddimadgu Somaiah,Nalgonda
Nalgonda_V002998,Dubba Ramulu,Nalgonda
Nalgonda_V002999,Arlapu Maddimadugu,Nalgonda
Nalgonda_V003000,Jerripothulu Kanakaiah,Nalgonda
Nalgonda_V003001,Yeluguri Venkatesh Reddy,Nalgonda
Nalgonda_V003002,Vanguru Muthaiah,Nalgonda
Nalgonda_V003003,Yenika China Venkaiah,Nalgonda
Nalgonda_V003004,Perika Eddaiah,Nalgonda
Nalgonda_V003005,Matangi Brahmaiah,Nalgonda
Nalgonda_V003006,George Maddimadugu,Nalgonda
Nalgonda_V003007,Nenavath Soni,Nalgonda
Nalgonda_V003008,Kukkala Bixam,Nalgonda
Nalgonda_V003009,Vanguri Ramulu,Nalgonda
Nalgonda_V003010,Ponugotu Janardhan Rao,Nalgonda
Nalgonda_V003011,Vanguru Ramulu,Nalgonda
Nalgonda_V003012,Kondrapally Saidaiah,Nalgonda
Nalgonda_V003013,Gandu Rama Swamy,Nalgonda
Nalgonda_V003014,Dasari Lingamma,Nalgonda
Nalgonda_V003015,Yedla Narsimha,Nalgonda
Nalgonda_V003016,Gattu Shankaraiah,Nalgonda
Nalgonda_V003017,Duggunoori Yellamma,Nalgonda
Nalgonda_V003018,Kethapally Kistaiah,Nalgonda
Nalgonda_V003019,Adepu Narsimha,Nalgonda
Nalgonda_V003020,Pedda Jeevaiah Maddimadugu,Nalgonda
Nalgonda_V003021,Pole Chinna Ramulu,Nalgonda
Nalgonda_V003022,Bashipaka Muthyalu,Nalgonda
Nalgonda_V003023,Gantela Anthaiah,Nalgonda
Nalgonda_V003024,Bootham Chinnaiah,Nalgonda
Nalgonda_V003025,Bogari Basulaiah,Nalgonda
Nalgonda_V003026,Dosapaati Bushaiah,Nalgonda
Nalgonda_V003027,Palleti Venkaiah,Nalgonda
Nalgonda_V003028,Basukula Edaiah,Nalgonda
Nalgonda_V003029,Thumma Ramulu,Nalgonda
Nalgonda_V003030,Yerra Venkulu,Nalgonda
Nalgonda_V003031,Bachu Manohar,Nalgonda
Nalgonda_V003032,Vanguru Mallaiah,Nalgonda
Nalgonda_V003033,M. Abdul Lateef,Nalgonda
Nalgonda_V003034,Adepu Salaiah,Nalgonda
Nalgonda_V003035,Ravulapati Chandraiah,Nalgonda
Nalgonda_V003036,Adepu Venkaiah,Nalgonda
Nalgonda_V003037,Yenugu Narsimha Reddy,Nalgonda
Nalgonda_V003038,Nenavath Dakya,Nalgonda
Nalgonda_V003039,Maddimadugu Lachi Ramulu,Nalgonda
Nalgonda_V003040,Mathangi Yeshamma,Nalgonda
Nalgonda_V003041,Ramkoti,Nalgonda
Nalgonda_V003042,Peddulu Kalukuri,Nalgonda
Nalgonda_V003043,Eesam Yadagiri,Nalgonda
Nalgonda_V003044,Mandaaru Yashoda,Nalgonda
Nalgonda_V003045,Chintha Mallaiah,Nalgonda
Nalgonda_V003046,Perika Balamma,Nalgonda
Nalgonda_V003047,Neerudu Narsimha,Nalgonda
Nalgonda_V003048,Bhashipaka Lachaiah,Nalgonda
Nalgonda_V003049,Vanguru Muthaiah,Nalgonda
Nalgonda_V003050,Meer Mukhram Ali Khan,Nalgonda
Nalgonda_V003051,Nenavath Rupula,Nalgonda
Nalgonda_V003052,Gantikampu Mrugashira,Nalgonda
Nalgonda_V003053,Kalakonda Narisimha,Nalgonda
Nalgonda_V003054,Goddandla Buchaiah,Nalgonda
Nalgonda_V003055,Ramavathu Dasru,Nalgonda
Nalgonda_V003056,Marapaka Narsimha,Nalgonda
Nalgonda_V003057,Boddu Mutyalu,Nalgonda
Nalgonda_V003058,Pole Buchaiah,Nalgonda
Nalgonda_V003059,Adepu Buchaiah,Nalgonda
Nalgonda_V003060,Vemula Ramulu,Nalgonda
Nalgonda_V003061,Telgamalla Kamalamma,Nalgonda
Nalgonda_V003062,Bogari Muthamma,Nalgonda
Nalgonda_V003063,Md. Abdul Aziz Khan,Nalgonda
Nalgonda_V003064,Dasari Venkataiah,Nalgonda
Nalgonda_V003065,Chintapalli Jayamma,Nalgonda
Nalgonda_V003066,Adepu Venkatesham,Nalgonda
Nalgonda_V003067,Nenavath Hamya,Nalgonda
Nalgonda_V003068,Vootkari Bixam Reddy,Nalgonda
Nalgonda_V003069,Nenavath Seetha Ram,Nalgonda
Nalgonda_V003070,Yeluguri Krishna Reddy,Nalgonda
Nalgonda_V003071,Ravulapati Lachaiah,Nalgonda
Nalgonda_V003072,Adepu Eddaiah,Nalgonda
Nalgonda_V003073,R. Gasiya,Nalgonda
Nalgonda_V003074,Bogari Naraiah,Nalgonda
Nalgonda_V003075,Nenavath Lorry,Nalgonda
Nalgonda_V003076,Munavath Bheelya,Nalgonda
Nalgonda_V003077,Banala Ranga Chary,Nalgonda
Nalgonda_V003078,Guduguntla Venkulu,Nalgonda
Nalgonda_V003079,Daida Ramulu,Nalgonda
Nalgonda_V003080,M.A. Samad,Nalgonda
Nalgonda_V003081,Nenavath Chakriya,Nalgonda
Nalgonda_V003082,Devasani Malla Reddy,Nalgonda
Nalgonda_V003083,Bashipaka Samuel,Nalgonda
Nalgonda_V003084,Indra Mohan Reddy C.,Nalgonda
Nalgonda_V003085,Mekala Yadaiah,Nalgonda
Nalgonda_V003086,Dunna Gangaiah,Nalgonda
Nalgonda_V003087,Nenavath Nakki,Nalgonda
Nalgonda_V003088,Boddu Muthyalu,Nalgonda
Nalgonda_V003089,Perla Anjaiah,Nalgonda
Nalgonda_V003090,Yerupula Anthaiah,Nalgonda
Nalgonda_V003091,Kolapally Krishnaiah,Nalgonda
Nalgonda_V003092,Md. Jahani Gir Khan,Nalgonda
Nalgonda_V003093,Nenavath Kotiya,Nalgonda
Nalgonda_V003094,Gummi Banka Reddy,Nalgonda
Nalgonda_V003095,Telagamalla Lingaiah,Nalgonda
Nalgonda_V003096,Perike Lingamma,Nalgonda
Nalgonda_V003097,Palleti Peda Maraiah,Nalgonda
Nalgonda_V003098,Kalakonda Laxmaiah,Nalgonda
Nalgonda_V003099,Pulijala Prabhakar Rao,Nalgonda
Nalgonda_V003100,Reddymala Venkatramulu,Nalgonda
Nalgonda_V003101,Poosa Srinivas,Nalgonda
Nalgonda_V003102,Malavath Balaji,Nalgonda
Nalgonda_V003103,Neerudi Bhadramma,Nalgonda
Nalgonda_V003104,R. Rediya,Nalgonda
Nalgonda_V003105,Rudrakshi Istari,Nalgonda
Nalgonda_V003106,Thelpati Sayanna,Nalgonda
Nalgonda_V003107,Vaddireddy Radamma,Nalgonda
Nalgonda_V003108,Thudum Kasaiah,Nalgonda
Nalgonda_V003109,Nenavath Javali,Nalgonda
Nalgonda_V003110,Paka Venkatramulu,Nalgonda
Nalgonda_V003111,Maadiri Andalu,Nalgonda
Nalgonda_V003112,Bheerappa Yerra,Nalgonda
Nalgonda_V003113,Pagidimarri Muthyalu,Nalgonda
Nalgonda_V003114,Ramavath Gopal,Nalgonda
Nalgonda_V003115,Nenavath Sakriya,Nalgonda
Nalgonda_V003116,D. Ramasani,Nalgonda
Nalgonda_V003117,Nenavath Desu,Nalgonda
Nalgonda_V003118,Dasari Mattemma,Nalgonda
Nalgonda_V003119,Ramavath Ramakoti,Nalgonda
Nalgonda_V003120,Jonnalagadda Ranga Reddy,Nalgonda
Nalgonda_V003121,Vemula Venkataiah,Nalgonda
Nalgonda_V003122,Ramavath Bheema,Nalgonda
Nalgonda_V003123,Pittala Sathaiah,Nalgonda
Nalgonda_V003124,Pulimala Venkaiah,Nalgonda
Nalgonda_V003125,Arekanti Srinivas,Nalgonda
Nalgonda_V003126,Chithram Edaiah,Nalgonda
Nalgonda_V003127,Ramavath Mathirya,Nalgonda
Nalgonda_V003128,Mainam Pedda Ramulu,Nalgonda
Nalgonda_V003129,Talari Satyanarayana,Nalgonda
Nalgonda_V003130,Nenavath Hanumaa,Nalgonda
Nalgonda_V003131,R. Ramjee,Nalgonda
Nalgonda_V003132,Krishnaiah Reddymani,Nalgonda
Nalgonda_V003133,Kotha Das Goud,Nalgonda
Nalgonda_V003134,Gogu Laxmaiah,Nalgonda
Nalgonda_V003135,Kotaiah Maddimadugu,Nalgonda
Nalgonda_V003136,Venreddy Narender Reddy,Nalgonda
Nalgonda_V003137,Gangadhar Tirunagaruu,Nalgonda
Nalgonda_V003138,Indrasena Reddy Nallu,Nalgonda
Nalgonda_V003139,Bommagani Dharma Bixam,Nalgonda
Miryalguda_V003140,Gongati Bixma Reddy,Miryalguda
Miryalguda_V003141,Pokala Saidaiah,Miryalguda
Miryalguda_V003142,Maram Venkat Reddy,Miryalguda
Miryalguda_V003143,Vemula Rama Rao,Miryalguda
Miryalguda_V003144,Mereddy Venkat Reddy,Miryalguda
Miryalguda_V003145,Venkanna Nakerakanti,Miryalguda
Miryalguda_V003146,K. Uttama Kumar Reddy,Miryalguda
Miryalguda_V003147,Burra Dasi Reddy,Miryalguda
Miryalguda_V003148,Sunanda Reddy Vootkuri,Miryalguda
Miryalguda_V003149,Ramesh Kosuri,Miryalguda
