pc_name,cand_name,partyname,totvotpoll,electors
Bikramganj,Sonapati Chaudhry,Independents,1925.0,787636.0
Bikramganj,Udai Prasad,Independents,2030.0,787636.0
Bikramganj,Lakshman Chaudhari,Independents,5535.0,787636.0
Bikramganj,Babudhan Upadhayay,Independents,5652.0,787636.0
Bikramganj,Munshi Singh,Janta Party,106716.0,787636.0
Bikramganj,Ram Awdhesh Singh,Janta Party (Secular),142885.0,787636.0
Bikramganj,Tapeshwar Singh,Indian Natioanl Congress (I),164271.0,787636.0
Aurangabad,Ramayan Roy,Independents,621.0,758576.0
Aurangabad,Anup Narain,Independents,719.0,758576.0
Aurangabad,Harihar Singh,Independents,1520.0,758576.0
Aurangabad,Lalloo Prasad Singh,Independents,1919.0,758576.0
Aurangabad,Ram Bali Singh,Independents,2470.0,758576.0
Aurangabad,Ghura Ram,Independents,3568.0,758576.0
Aurangabad,Ram Karan Mahto,Shoshit Samaj Dal (Akhil Bharatiya),10685.0,758576.0
Aurangabad,Awadh Singh,Janta Party (Secular),47382.0,758576.0
Aurangabad,Sidhnath Singh,Indian Natioanl Congress (I),103532.0,758576.0
Aurangabad,Satyendra Narain Singh,Janta Party,278361.0,758576.0
Jahanabad,Akhilesh Sharma,Independents,361.0,863650.0
Jahanabad,Ram Jatan Prasad,Independents,554.0,863650.0
Jahanabad,Ramanand Prasad Mochi,Independents,633.0,863650.0
Jahanabad,Md. Ali,Independents,813.0,863650.0
Jahanabad,Jagannath Acharya,Independents,1323.0,863650.0
Jahanabad,Ganesh Prasad Singh,Independents,1456.0,863650.0
Jahanabad,Shankar Prasad Singh,Independents,2184.0,863650.0
Jahanabad,Hari Lal Prasad Sinha,Janta Party,54456.0,863650.0
Jahanabad,Brajnandan Sahay,Independents,66013.0,863650.0
Jahanabad,Chandra Shekhar Singh,Communist Party Of India,203804.0,863650.0
Jahanabad,Mahendara Prasad,Indian Natioanl Congress (I),231946.0,863650.0
Nawada,Anal Prakash Das,Independents,503.0,850367.0
Nawada,Ramjee Mochi,Independents,602.0,850367.0
Nawada,Sukhdeo Ram,Independents,869.0,850367.0
Nawada,Ramdeo Arya,Independents,1105.0,850367.0
Nawada,Bilesar Manjhi,Independents,1181.0,850367.0
Nawada,Ramswarup Manjhi,Independents,2518.0,850367.0
Nawada,Dhaneshwari Devi,Independents,4826.0,850367.0
Nawada,Lal Bahadur Ram Azad,Independents,5520.0,850367.0
Nawada,Nathuni Ram,Janta Party,108564.0,850367.0
Nawada,Prem Pradeep,Communist Party Of India (Marxist),127549.0,850367.0
Nawada,Kunwar Ram,Indian Natioanl Congress (I),183736.0,850367.0
Gaya,Kameshwar Ram,Independents,1555.0,709388.0
Gaya,Kishori Ram,Independents,1902.0,709388.0
Gaya,Nathun Chaudhary,Independents,3907.0,709388.0
Gaya,Dharmendra Kumar Das,All India Forward Block,4300.0,709388.0
Gaya,Rajesh Kumar,Janta Party (Secular),110664.0,709388.0
Gaya,Ishwar Chaudhary,Janta Party,114281.0,709388.0
Gaya,Ramswaroop Ram,Indian Natioanl Congress (I),148208.0,709388.0
Chatra,Anwar Rahi,Independents,1683.0,658959.0
Chatra,Kamdeo Singh,Independents,1716.0,658959.0
Chatra,Baleshwar Prasad,Jharkhand Party,1774.0,658959.0
Chatra,Ram Prasad Dubey,Independents,3480.0,658959.0
Chatra,Chandra Bhushan Singh,Independents,4347.0,658959.0
Chatra,Chandradip Gope,Independents,4461.0,658959.0
Chatra,Chatur Singh,Independents,6413.0,658959.0
Chatra,Badri Narayan Gupta,Independents,8569.0,658959.0
Chatra,Mustaque Ali Khan,Independents,19934.0,658959.0
Chatra,Sachita Nand Singh,Janta Party (Secular),46545.0,658959.0
Chatra,Sukdeo Prasad Verma,Janta Party,61165.0,658959.0
Chatra,Ranjit Singh,Indian Natioanl Congress (I),106751.0,658959.0
Kodarma,Surya Narain Ram,Independents,2124.0,679406.0
Kodarma,Arun Rai,Independents,2246.0,679406.0
Kodarma,Ganpat Rai,Independents,2608.0,679406.0
Kodarma,Girija Nandan Pd. Sinha,Independents,4605.0,679406.0
Kodarma,Laxmi Kant Sa,Independents,5953.0,679406.0
Kodarma,Kharagdhari Singh,Independents,23072.0,679406.0
Kodarma,Shankar Dayal Singh,Indian National Congress (U),31375.0,679406.0
Kodarma,Javed Warsi,Indian Natioanl Congress (I),85870.0,679406.0
Kodarma,Reet Lal Pd. Verma,Janta Party,108236.0,679406.0
Giridih,Har Mahendra Singh,Independents,1155.0,683106.0
Giridih,Md. Hanif Ansari,Independents,1521.0,683106.0
Giridih,Matwar Safi,Independents,2090.0,683106.0
Giridih,Rajput Singh,Independents,2371.0,683106.0
Giridih,Chaplendu Bhattacharya,Indian National Congress (U),2673.0,683106.0
Giridih,Madan Mohan Singh,Jharkhand Party,3108.0,683106.0
Giridih,Shafique Khan,Communist Party Of India,19464.0,683106.0
Giridih,Lal Chand Mahto,Janta Party (Secular),24316.0,683106.0
Giridih,Vinod Bihari Mahto,Independents,56287.0,683106.0
Giridih,Ramdas Singh,Janta Party,79253.0,683106.0
Giridih,Bindeshwari Dubey,Indian Natioanl Congress (I),105282.0,683106.0
Dhanbad,Budhan Ram,Independents,522.0,829241.0
Dhanbad,Satyandra Kumar Singh,Independents,643.0,829241.0
Dhanbad,S. N.Prasad,Independents,769.0,829241.0
Dhanbad,Lal Mohan Mukhi,Independents,881.0,829241.0
Dhanbad,Anukul Kumar Bose,Independents,929.0,829241.0
Dhanbad,Ajit Singh,Independents,941.0,829241.0
Dhanbad,Sudhansu Mahtha,Independents,1444.0,829241.0
Dhanbad,P. K. Roy,Independents,1475.0,829241.0
Dhanbad,Dewan Manjhi,Independents,1572.0,829241.0
Dhanbad,Narayan Mahato,Jharkhand Party,1583.0,829241.0
Dhanbad,Genori Paswan,Independents,1640.0,829241.0
Dhanbad,Surajdeo Na. Yadav,Independents,1992.0,829241.0
Dhanbad,S. P. Roy,Indian National Congress (U),2681.0,829241.0
Dhanbad,Haradhan Singh,Independents,2797.0,829241.0
Dhanbad,Kedar Prasad Sao,Independents,4263.0,829241.0
Dhanbad,Aklu Ram Mahato,Independents,10931.0,829241.0
Dhanbad,Ahmad Kumar Ansari,Janta Party (Secular),27605.0,829241.0
Dhanbad,Narendra Kumar Singh,Janta Party,78081.0,829241.0
Dhanbad,Yogeshwar Prasad 'Yogesh',Indian Natioanl Congress (I),120974.0,829241.0
Dhanbad,A. K. Roy,Independents,136280.0,829241.0
Hazaribagh,Shane Ahmad Siddique,Independents,1651.0,715407.0
Hazaribagh,John Pankaj,Independents,1948.0,715407.0
Hazaribagh,A. D. Nandi,Jharkhand Party,2705.0,715407.0
Hazaribagh,Premu Naik,Independents,3121.0,715407.0
Hazaribagh,Udit Narain Prasad,Independents,3615.0,715407.0
Hazaribagh,Arjun Ram,Independents,15286.0,715407.0
Hazaribagh,Upendra Nath Verma,Janta Party (Secular),30301.0,715407.0
Hazaribagh,Bhuneshwar Prasad Mahto,Communist Party Of India,52135.0,715407.0
Hazaribagh,Azima Hussain,Indian Natioanl Congress (I),66818.0,715407.0
Hazaribagh,Kunwar Basant Narayan Singh,Janta Party,96182.0,715407.0
Ranchi,Ahmed Azad,Independents,352.0,694669.0
Ranchi,Ram Gopal Chitlangiyan,Independents,453.0,694669.0
Ranchi,Md. Abrarul Hoda,Independents,591.0,694669.0
Ranchi,Rameshwar Prasad Chowdhery,Independents,598.0,694669.0
Ranchi,Shiva Prasad Ram,Independents,775.0,694669.0
Ranchi,Abdul Rauf,Independents,1103.0,694669.0
Ranchi,Ram Karan Pal,Indian National Congress (U),1273.0,694669.0
Ranchi,Manohar Mahto,Independents,1613.0,694669.0
Ranchi,Shiva Prasad Mehta,Independents,1784.0,694669.0
Ranchi,R. N. Samaiyar,Independents,2344.0,694669.0
Ranchi,Basant Lal,Independents,6134.0,694669.0
Ranchi,David Bhanja,Jharkhand Party,6480.0,694669.0
Ranchi,Ram Tahal Choudhry,Independents,24398.0,694669.0
Ranchi,Ghanshyam Mahto,All India Forward Block,26025.0,694669.0
Ranchi,Bhola Prasad Singh,Janta Party (Secular),26679.0,694669.0
Ranchi,Shiva Kumar Sinha,Janta Party,68380.0,694669.0
Ranchi,Shiva Prasad Sahu,Indian Natioanl Congress (I),106506.0,694669.0
Jamshedpur,J. K. I. Prasad,Independents,229.0,664802.0
Jamshedpur,Arbind Prasad Verma,Independents,313.0,664802.0
Jamshedpur,Arjun Singh,Independents,400.0,664802.0
Jamshedpur,Ratul Chandra Hansda,Independents,576.0,664802.0
Jamshedpur,Milu Sardar,Independents,678.0,664802.0
Jamshedpur,Rabindra Nath Sinha,Independents,916.0,664802.0
Jamshedpur,Shankh Baba,Independents,951.0,664802.0
Jamshedpur,Thakur Das Mahato,Independents,1422.0,664802.0
Jamshedpur,Janardan Sharma,Independents,1845.0,664802.0
Jamshedpur,Onkar Nath Singh,Independents,2148.0,664802.0
Jamshedpur,Baladeo Pandey,Independents,2226.0,664802.0
Jamshedpur,Gouranga Mahato,Independents,2270.0,664802.0
Jamshedpur,Jaganath Mahato,Independents,2290.0,664802.0
Jamshedpur,Ramesh Chandra Digar,Independents,2360.0,664802.0
Jamshedpur,Swadesh Kumar,Independents,3193.0,664802.0
Jamshedpur,Pritish Chandra,Socialist Unity Centre Of India,11110.0,664802.0
Jamshedpur,Onkar Nath Jaiswal,Janta Party (Secular),13838.0,664802.0
Jamshedpur,Chhote Ram Manjhi,Jharkhand Party,17625.0,664802.0
Jamshedpur,Tika Ram Manjhi,Communist Party Of India,76539.0,664802.0
Jamshedpur,V.G. Gopal,Indian Natioanl Congress (I),81390.0,664802.0
Jamshedpur,Rudra Pratap Sarangi,Janta Party,91847.0,664802.0
Singhbhum,Justic Richard,Independents,644.0,574233.0
Singhbhum,Felix Heman Hebron Richard,Independents,1430.0,574233.0
Singhbhum,Sri Krishna Honhaga,Independents,1967.0,574233.0
Singhbhum,Mora Munda,Independents,2538.0,574233.0
Singhbhum,Muktidani Sumbrui,Independents,2878.0,574233.0
Singhbhum,Jumbal Birua,Independents,4362.0,574233.0
Singhbhum,Surendra Boipai,Jharkhand Party,10940.0,574233.0
Singhbhum,Mangal Singh Lamai,Janta Party (Secular),16815.0,574233.0
Singhbhum,Devendar Majhi,Independents,33287.0,574233.0
Singhbhum,Theodore Bodra,Indian Natioanl Congress (I),36655.0,574233.0
Singhbhum,Bagun Sumbrui,Janta Party,53463.0,574233.0
Khunti,Harmar Lakra,Independents,513.0,593802.0
Khunti,Surajmukhi Minz,Independents,753.0,593802.0
Khunti,Mewalal Honhaga,Independents,984.0,593802.0
Khunti,Manorangan Bodra,Independents,1542.0,593802.0
Khunti,Bhanga Kachchap,Independents,1784.0,593802.0
Khunti,Moses Guria,Independents,1878.0,593802.0
Khunti,Chonhas Khalko,Independents,2251.0,593802.0
Khunti,Samuel Munda,Independents,2332.0,593802.0
Khunti,M. H. Bazrai Munda,Independents,2528.0,593802.0
Khunti,Christ Anand Topno,Independents,2558.0,593802.0
Khunti,William Lugun,Janta Party (Secular),15642.0,593802.0
Khunti,S. K. Bage,Indian Natioanl Congress (I),42423.0,593802.0
Khunti,Karia Munda,Janta Party,54400.0,593802.0
Khunti,Nirel Enem Horo,Jharkhand Party,74279.0,593802.0
Lohardaga,Bhikhram Bhagat,Independents,764.0,638943.0
Lohardaga,Somai Oraon,Independents,802.0,638943.0
Lohardaga,Emanuel Tirkey,Independents,1054.0,638943.0
Lohardaga,Yakub Khalkho,Independents,1801.0,638943.0
Lohardaga,Khudia Oraon,Independents,2739.0,638943.0
Lohardaga,Sadhnu Bhagat,Independents,3102.0,638943.0
Lohardaga,Kohas Gesen-Chus Prabhusharan Toppo,Independents,3174.0,638943.0
Lohardaga,Lalu Pahan,Independents,3409.0,638943.0
Lohardaga,Clement Toppo,Independents,8882.0,638943.0
Lohardaga,Telesphore Kujur,Jharkhand Party,11272.0,638943.0
Lohardaga,Lalu Oraon,Janta Party (Secular),25030.0,638943.0
Lohardaga,Karma Oraon,Janta Party,59692.0,638943.0
Lohardaga,Kartik Oraon,Indian Natioanl Congress (I),129038.0,638943.0
Palamau,Ram Lagan Ram,Independents,2185.0,673887.0
Palamau,Bhikham Mochi,Independents,4071.0,673887.0
Palamau,Raghuni Ram,Shoshit Samaj Dal (Akhil Bharatiya),4337.0,673887.0
Palamau,Kanhai Ram,Jharkhand Party,4379.0,673887.0
Palamau,Ram Rekha Ram,Independents,4503.0,673887.0
Palamau,Tapeswar Mochi,Independents,11315.0,673887.0
Palamau,Hira Ram Toofani,Janta Party (Secular),23825.0,673887.0
Palamau,Ramdeni Ram,Janta Party,83673.0,673887.0
Palamau,Kamla Kumari,Indian Natioanl Congress (I),129013.0,673887.0
Bagaha,Risi Ram,Independent,3081.0,708093.0
Bagaha,Jagdish Rajak,Independent,5440.0,708093.0
Bagaha,Brahamdeo Ram Shastari,Independent,10356.0,708093.0
Bagaha,Kameshwar Paswan,Bharatiya Janta Party,32577.0,708093.0
Bagaha,Jagannath Prasad Swatantra,Janata Party,43767.0,708093.0
Bagaha,Bhola Raut,Indian National Congress,209301.0,708093.0
Bettiah,Chhedi Khan,Independent,598.0,748524.0
Bettiah,Md. Sarfudin Bismil,Independent,1247.0,748524.0
Bettiah,Deo Narayan Prasad,Independent,1506.0,748524.0
Bettiah,Bhola Prasad Gupta,Independent,2206.0,748524.0
Bettiah,Maya Devi Gupta,Independent,3775.0,748524.0
Bettiah,Madan Prasad Jaiswal,Bharatiya Janta Party,28628.0,748524.0
Bettiah,Shami Muddin Hashmi,Lok Dal,50426.0,748524.0
Bettiah,Pitambar Singh,Communist Party Of India,88677.0,748524.0
Bettiah,Manoj Kumar Pande,Indian National Congress,223945.0,748524.0
Motihari,Shatruhan Paswan,Independent,1517.0,789198.0
Motihari,Pramanand Pathak,Independent,2158.0,789198.0
Motihari,Sheoji Rai,Independent,3554.0,789198.0
Motihari,Bhudeo Bajpayee,Independent,4115.0,789198.0
Motihari,Rajkishor Bhagat,Independent,5139.0,789198.0
Motihari,Ramgi Prasad Sharma,Independent,14771.0,789198.0
Motihari,Thakur Ramapati Singh,Janata Party,29056.0,789198.0
Motihari,Kamla Mishra Madhukar,Communist Party Of India,111685.0,789198.0
Motihari,Prabhawati Gupta,Indian National Congress,255980.0,789198.0
Gopalganj,Ramendra Singh,Independent,440.0,785919.0
Gopalganj,Kapildeo Mishra,Independent,596.0,785919.0
Gopalganj,Maheshwar Singh,Independent,659.0,785919.0
Gopalganj,Sipahi Rai,Independent,1240.0,785919.0
Gopalganj,Sivabihari Saran,Independent,1592.0,785919.0
Gopalganj,Bishwa Nath Manjhi,Independent,1844.0,785919.0
Gopalganj,Kanshi Nath Singh,Independent,3011.0,785919.0
Gopalganj,Kripa Mishra,Independent,5602.0,785919.0
Gopalganj,Shashi Kant Mishra,Indian National Congress,72697.0,785919.0
Gopalganj,Nagina Roy,Lok Dal,110268.0,785919.0
Gopalganj,Kali Prasad Pandey,Independent,287360.0,785919.0
Siwan,Rajender Sah,Independent,745.0,781000.0
Siwan,Rajendra Thakur,Independent,1665.0,781000.0
Siwan,Ram Prit Gond,Independent,1843.0,781000.0
Siwan,Parameshwar Singh,Independent,2128.0,781000.0
Siwan,Munshi Prasad Yadav,Independent,2135.0,781000.0
Siwan,Uttim Roy,Independent,2625.0,781000.0
Siwan,Fharukh Khan,Independent,2833.0,781000.0
Siwan,Kamleshwar Prasad,Independent,3787.0,781000.0
Siwan,Bibi Khursheed Jahan,Lok Dal,13825.0,781000.0
Siwan,Raghawa Prasad,Janata Party,20967.0,781000.0
Siwan,Janardan Tiwari,Bharatiya Janta Party,112243.0,781000.0
Siwan,Abdul Ghafoor,Indian National Congress,250235.0,781000.0
Maharajganj,Rajendar Singh,Independent,1176.0,818305.0
Maharajganj,Shambhu Nath Yadav,Independent,1431.0,818305.0
Maharajganj,Ramjee,Independent,1528.0,818305.0
Maharajganj,Ram Pravesh Mishra,Independent,1649.0,818305.0
Maharajganj,Dhanjee Manjhi,Independent,2338.0,818305.0
Maharajganj,Chandra Shekhar Yadav,Independent,2698.0,818305.0
Maharajganj,Shyam Narain Pd. Yadav,Independent,3036.0,818305.0
Maharajganj,M. M. Mishra,Bharatiya Janta Party,14019.0,818305.0
Maharajganj,Ram Deo Singh,Janata Party,121558.0,818305.0
Maharajganj,Krishnapratap Singh,Indian National Congress,255462.0,818305.0
Chapra,Radha Krishna Singh,Independent,502.0,780710.0
Chapra,Nirsu Narain Singh,Independent,503.0,780710.0
Chapra,Jai Lagan Singh,Independent,676.0,780710.0
Chapra,Vijay Kumar,Independent,973.0,780710.0
Chapra,Nawal Kishore Nirala,Independent,1116.0,780710.0
Chapra,Valeshwar Singh,Independent,1134.0,780710.0
Chapra,Chandrika Singh,Independent,1305.0,780710.0
Chapra,Laxman Rai,Independent,1494.0,780710.0
Chapra,Ramanand Anarya,Independent,1785.0,780710.0
Chapra,Jhuki Bhagat,Independent,1860.0,780710.0
Chapra,Janak Yadav,Independent,2224.0,780710.0
Chapra,Anirudh Singh,Independent,4432.0,780710.0
Chapra,Madhu Sudan Singh,Bharatiya Janta Party,7565.0,780710.0
Chapra,Laloo Prasad,Lok Dal,128705.0,780710.0
Chapra,Bhishmaprasad Yadav,Indian National Congress,137488.0,780710.0
Chapra,Ram Bahadur Singh,Janata Party,163494.0,780710.0
Hajipur,Kameshwar Bhagat,Independent,1275.0,834167.0
Hajipur,Suresh Ram,Independent,3067.0,834167.0
Hajipur,Rama Sankar Bharati,Independent,4457.0,834167.0
Hajipur,Ram Bilas Paswan,Lok Dal,263509.0,834167.0
Hajipur,Ram Ratan Ram,Indian National Congress,314725.0,834167.0
Vaishali,Damodar Prasad Thakur,Independent,475.0,808346.0
Vaishali,N. K. P. S. Sarvpratham,Independent,510.0,808346.0
Vaishali,Kamla Devi,Independent,526.0,808346.0
Vaishali,Dhaneshwar Rai,Independent,746.0,808346.0
Vaishali,Shyam Naryan Sanyasi,Independent,788.0,808346.0
Vaishali,Chandra Sekher Singh,Independent,1765.0,808346.0
Vaishali,Shanker Singh,Independent,2064.0,808346.0
Vaishali,Amanullah Ansari,Independent,2412.0,808346.0
Vaishali,Ramchandra Sharma,Independent,6489.0,808346.0
Vaishali,Shyam Nandan Mishra,Janata Party,6496.0,808346.0
Vaishali,Rita Bahi,Independent,11265.0,808346.0
Vaishali,Baleshwar Rusul Puri,Independent,14942.0,808346.0
Vaishali,Tarkeshwari Sinha,Lok Dal,247593.0,808346.0
Vaishali,Kishori Sinha,Indian National Congress,267546.0,808346.0
Muzaffarpur,Sitaram Rai,Independent,302.0,805213.0
Muzaffarpur,Mahendra Ojha,Independent,308.0,805213.0
Muzaffarpur,Amitabh Kumar,Independent,344.0,805213.0
Muzaffarpur,Shambhu Rai,Independent,591.0,805213.0
Muzaffarpur,Bachchulal Azad,Independent,654.0,805213.0
Muzaffarpur,Prahlad Baitha,Independent,770.0,805213.0
Muzaffarpur,Navin Kumar Avinashi,Independent,1067.0,805213.0
Muzaffarpur,Ramashankar Shahi,Independent,1219.0,805213.0
Muzaffarpur,Bhupal Singh,Independent,1322.0,805213.0
Muzaffarpur,Kameshwar Prasad Sinha,Independent,1384.0,805213.0
Muzaffarpur,Sarai Ku. Sheel,Independent,1410.0,805213.0
Muzaffarpur,Ravinath Giri,Independent,1613.0,805213.0
Muzaffarpur,Visundeo Pandey,Independent,2003.0,805213.0
Muzaffarpur,Jitendra Prasad,Bharatiya Janta Party,16549.0,805213.0
Muzaffarpur,Vinodanand Singh,Janata Party,17008.0,805213.0
Muzaffarpur,Jainarayan Prasad Nishad,Lok Dal,176630.0,805213.0
Muzaffarpur,Laliteshwar Prasad Shahi,Indian National Congress,325604.0,805213.0
Sitamarhi,Ram Lakhan Rai,Independent,673.0,878566.0
Sitamarhi,Shyam Nandan Jha,Independent,1546.0,878566.0
Sitamarhi,Satyendra Nath Verma,Independent,1609.0,878566.0
Sitamarhi,Mrityujay Jha,Independent,2021.0,878566.0
Sitamarhi,Priti Mohan Rastogi,Independent,2226.0,878566.0
Sitamarhi,Madan Mohan Mishra,Independent,3235.0,878566.0
Sitamarhi,Ram Kripal Singh,Bharatiya Janta Party,37711.0,878566.0
Sitamarhi,Ram Charitra Rai,Janata Party,51153.0,878566.0
Sitamarhi,Chandraketu Sharma,Communist Party Of India,56737.0,878566.0
Sitamarhi,Indal Singh Navin,Lok Dal,95763.0,878566.0
Sitamarhi,Ranshresth Khirhar,Indian National Congress,217307.0,878566.0
Sheohar,Yogendra Rai,Independent,333.0,839483.0
Sheohar,Chandra Deo Jha,Independent,625.0,839483.0
Sheohar,Gajandhar Singh,Independent,1004.0,839483.0
Sheohar,Suresh Prasad,Independent,1272.0,839483.0
Sheohar,Rajendra Thakur,Independent,1347.0,839483.0
Sheohar,Mohamd Basi Mian,Independent,1867.0,839483.0
Sheohar,Ramchandra Singh,Independent,2174.0,839483.0
Sheohar,Jagar Nath Rai,Independent,2277.0,839483.0
Sheohar,Vijay Kumar Singh,Independent,3027.0,839483.0
Sheohar,Jildar Ram,Independent,3166.0,839483.0
Sheohar,Nek Mahmad Akhtar,Independent,11306.0,839483.0
Sheohar,Thakur Prabhakar,Lok Dal,28370.0,839483.0
Sheohar,Hari Kishor Singh,Janata Party,174328.0,839483.0
Sheohar,Ram Dulari Singh,Indian National Congress,254881.0,839483.0
Madhubani,Lakshmi Narain Yadav,Independent,939.0,846577.0
Madhubani,Vijay Kumar Gupta,Independent,1456.0,846577.0
Madhubani,Ramwatar Sah,Independent,1723.0,846577.0
Madhubani,Ram Das,Independent,2525.0,846577.0
Madhubani,Mukti Mohan Singh,Independent,2787.0,846577.0
Madhubani,Ravi Kumar,Independent,3361.0,846577.0
Madhubani,Bhogendra Jha,Communist Party Of India,201864.0,846577.0
Madhubani,Abdul Hannan An,Indian National Congress,350684.0,846577.0
Jhanjharpur,Sitaram Ram,Independent,817.0,782753.0
Jhanjharpur,Badri Narain Yadav,Independent,1342.0,782753.0
Jhanjharpur,Prabho Dayal Kej,Independent,1839.0,782753.0
Jhanjharpur,Mahabir Paswan,Independent,2698.0,782753.0
Jhanjharpur,Mohan Gosain,Independent,3350.0,782753.0
Jhanjharpur,Uma Kant Rai,Independent,4468.0,782753.0
Jhanjharpur,Ramphal Choudhary,Janata Party,21360.0,782753.0
Jhanjharpur,Dhanik Lal Mandal,Lok Dal,170353.0,782753.0
Jhanjharpur,Gauri Shankar Rajhans,Indian National Congress,375745.0,782753.0
Darbhanga,Ram Dular Jha,Independent,137.0,770111.0
Darbhanga,Raghubir Kumar Sharma,Independent,169.0,770111.0
Darbhanga,Ravi Kumar,Independent,192.0,770111.0
Darbhanga,Ramsharan Jha,Independent,319.0,770111.0
Darbhanga,Harishchandra Mishra Mithlendu,Independent,322.0,770111.0
Darbhanga,Suraj Mahaseth,Independent,370.0,770111.0
Darbhanga,Ezaj A. Sadique,Independent,455.0,770111.0
Darbhanga,Darbari Lal Kewat,Independent,479.0,770111.0
Darbhanga,Nandan Das,Independent,580.0,770111.0
Darbhanga,Ram Sewak Paswan,Independent,889.0,770111.0
Darbhanga,Vijay Chandra Mishra,Independent,1001.0,770111.0
Darbhanga,Ramanand Singh,Independent,1363.0,770111.0
Darbhanga,Mohan Yadav,Independent,1582.0,770111.0
Darbhanga,Braj Kisor Sahni,Independent,1585.0,770111.0
Darbhanga,A. Kafi,Janata Party,3849.0,770111.0
Darbhanga,Abdul Aziz,Independent,4286.0,770111.0
Darbhanga,Tej Narayan Yadav,Independent,8678.0,770111.0
Darbhanga,Tarakant Jha,Bharatiya Janta Party,33246.0,770111.0
Darbhanga,Hari Nath Mishra,Indian National Congress,152373.0,770111.0
Darbhanga,Vijay Kumar Mishra,Lok Dal,224540.0,770111.0
Rosera,Choudhary Lakshmi Narain,Independent,972.0,808683.0
